2017-07-20 16:55:40,752 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,752 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,752 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,752 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,752 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,752 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,768 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,768 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,768 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,768 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,768 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,768 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,768 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,768 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,783 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,783 DEBUG o.s.c.a.ConfigurationClassBeanDefinitionReader [main] Registering bean definition for @Bean method com.ca.StartApplication.listener()
2017-07-20 16:55:40,783 DEBUG o.s.c.a.ConfigurationClassBeanDefinitionReader [main] Registered bean definition for imported class 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
2017-07-20 16:55:40,846 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [main] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
2017-07-20 16:55:40,846 DEBUG o.s.b.f.s.AbstractAutowireCapableBeanFactory [main] Creating instance of bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
2017-07-20 16:55:40,877 DEBUG o.s.b.f.s.AbstractAutowireCapableBeanFactory [main] Eagerly caching bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' to allow for resolving potential circular references
2017-07-20 16:55:40,877 DEBUG o.s.b.f.s.AbstractAutowireCapableBeanFactory [main] Finished creating instance of bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
2017-07-20 16:55:40,877 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,877 DEBUG o.s.c.a.ConfigurationClassBeanDefinitionReader [main] Registering bean definition for @Bean method org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration.propertySourcesPlaceholderConfigurer()
2017-07-20 16:55:40,877 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,877 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,877 DEBUG o.s.c.a.ConfigurationClassBeanDefinitionReader [main] Registered bean definition for imported class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration'
2017-07-20 16:55:40,877 DEBUG o.s.c.a.ConfigurationClassBeanDefinitionReader [main] Registering bean definition for @Bean method org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration.standardJacksonObjectMapperBuilderCustomizer()
2017-07-20 16:55:40,877 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,877 DEBUG o.s.c.a.ConfigurationClassBeanDefinitionReader [main] Registered bean definition for imported class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration'
2017-07-20 16:55:40,877 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
2017-07-20 16:55:40,893 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
